id,name,group,url
572,Water Lily,FLOWERS,https://www.fragrantica.com/notes/Water-Lily-30.html
573,Weeping Cherry Blossom,FLOWERS,https://www.fragrantica.com/notes/Weeping-Cherry-Blossom-1546.html
574,White Champaca,FLOWERS,https://www.fragrantica.com/notes/White-Champaca-1760.html
575,White Dahlia,FLOWERS,https://www.fragrantica.com/notes/White-Dahlia-1380.html
576,White Ginger Lily,FLOWERS,https://www.fragrantica.com/notes/White-Ginger-Lily-739.html
577,White Lace Flower,FLOWERS,https://www.fragrantica.com/notes/White-Lace-Flower-1219.html
578,White Tea Blossom,FLOWERS,https://www.fragrantica.com/notes/White-Tea-Blossom-1455.html
579,Wildflowers,FLOWERS,https://www.fragrantica.com/notes/Wildflowers-379.html
580,Wisteria,FLOWERS,https://www.fragrantica.com/notes/Wisteria-245.html
581,Wrightia,FLOWERS,https://www.fragrantica.com/notes/Wrightia-854.html
582,Yellow Bells,FLOWERS,https://www.fragrantica.com/notes/Yellow-Bells-1154.html
583,Yellow Flowers,FLOWERS,https://www.fragrantica.com/notes/Yellow-Flowers-1309.html
584,Ylang-Ylang,FLOWERS,https://www.fragrantica.com/notes/Ylang-Ylang-24.html
585,Yunnan Osmanthus,FLOWERS,https://www.fragrantica.com/notes/Yunnan-Osmanthus-1631.html
586,Yuzu Flower,FLOWERS,https://www.fragrantica.com/notes/Yuzu-Flower-989.html
587,Zinnia,FLOWERS,https://www.fragrantica.com/notes/Zinnia-891.html
588,Arum Lily,WHITE FLOWERS,https://www.fragrantica.com/notes/Arum-Lily-215.html
589,Belanis,WHITE FLOWERS,https://www.fragrantica.com/notes/Belanis-1276.html
590,Black Locust,WHITE FLOWERS,https://www.fragrantica.com/notes/Black-Locust-296.html
591,Boronia,WHITE FLOWERS,https://www.fragrantica.com/notes/Boronia-118.html
592,Carissa,WHITE FLOWERS,https://www.fragrantica.com/notes/Carissa-555.html
593,Datura,WHITE FLOWERS,https://www.fragrantica.com/notes/Datura-378.html
594,Frangipani,WHITE FLOWERS,https://www.fragrantica.com/notes/Frangipani-151.html
595,Gardenia,WHITE FLOWERS,https://www.fragrantica.com/notes/Gardenia-19.html
596,Grapefruit Blossom,WHITE FLOWERS,https://www.fragrantica.com/notes/Grapefruit-Blossom-527.html
597,Honeysuckle,WHITE FLOWERS,https://www.fragrantica.com/notes/Honeysuckle-86.html
598,Jasmine,WHITE FLOWERS,https://www.fragrantica.com/notes/Jasmine-14.html
599,Karo-Karounde,WHITE FLOWERS,https://www.fragrantica.com/notes/Karo-Karounde-295.html
600,Lemon Blossom,WHITE FLOWERS,https://www.fragrantica.com/notes/Lemon-Blossom-281.html
601,Lily,WHITE FLOWERS,https://www.fragrantica.com/notes/Lily-157.html
602,Mandarin Orange Blossom,WHITE FLOWERS,https://www.fragrantica.com/notes/Mandarin-Orange-Blossom-366.html
603,Melati,WHITE FLOWERS,https://www.fragrantica.com/notes/Melati-190.html
604,Mock Orange,WHITE FLOWERS,https://www.fragrantica.com/notes/Mock-Orange-602.html
605,Moon Flower,WHITE FLOWERS,https://www.fragrantica.com/notes/Moon-Flower-1055.html
606,Night Blooming Cereus,WHITE FLOWERS,https://www.fragrantica.com/notes/Night-Blooming-Cereus-338.html
607,Orange Blossom,WHITE FLOWERS,https://www.fragrantica.com/notes/Orange-Blossom-16.html
608,Stephanotis,WHITE FLOWERS,https://www.fragrantica.com/notes/Stephanotis-111.html
609,Syringa,WHITE FLOWERS,https://www.fragrantica.com/notes/Syringa-310.html
610,Tangerine Blossom,WHITE FLOWERS,https://www.fragrantica.com/notes/Tangerine-Blossom-353.html
611,Tiare Flower,WHITE FLOWERS,https://www.fragrantica.com/notes/Tiare-Flower-148.html
612,Tuberose,WHITE FLOWERS,https://www.fragrantica.com/notes/Tuberose-25.html
613,White Flowers,WHITE FLOWERS,https://www.fragrantica.com/notes/White-Flowers-323.html
614,White Tobacco,WHITE FLOWERS,https://www.fragrantica.com/notes/White-Tobacco-345.html
615,Acronychia pedunculata,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Acronychia-pedunculata-1744.html
616,Agave,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Agave-608.html
617,Algae,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Algae-889.html
618,Aloe Vera,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Aloe-Vera-484.html
619,Ammophila (Beach Grass),"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Ammophila-Beach-Grass-890.html
620,Angelica,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Angelica-44.html
621,Angelica Root,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Angelica-Root-1363.html
622,Apple Mint,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Apple-Mint-853.html
623,Arnica,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Arnica-518.html
624,Aromatic Notes,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Aromatic-Notes-1259.html
625,Artemisia,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Artemisia-47.html
626,Asparagus,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Asparagus-621.html
627,Assam Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Assam-Tea-1303.html
628,Avocado,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Avocado-270.html
629,Azolla (Water Fern),"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Azolla-Water-Fern-963.html
630,Bagas de Zimbro,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Bagas-de-Zimbro-143.html
631,Banana Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Banana-Leaf-124.html
632,Barley,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Barley-569.html
633,Barrenwort,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Barrenwort-1536.html
634,Basil,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Basil-119.html
635,Bay Essence,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Bay-Essence-710.html
636,Beachheather,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Beachheather-1430.html
637,Behini Tree,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Behini-Tree-1678.html
638,Betel Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Betel-Leaf-1225.html
639,Bigarane™,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Bigarane-1402.html
640,Black Currant Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Black-Currant-Leaf-570.html
641,Blackberry Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Blackberry-Leaf-618.html
642,Blue Bugle,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Blue-Bugle-1532.html
643,Borage,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Borage-601.html
644,Borneol,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Borneol-413.html
645,Bran,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Bran-655.html
646,Buchu or Agathosma,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Buchu-or-Agathosma-583.html
647,Buckwheat,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Buckwheat-1223.html
648,Buckwheat Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Buckwheat-Tea-1456.html
649,Bulrush,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Bulrush-307.html
650,Burdock,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Burdock-959.html
651,Cactus,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Cactus-256.html
652,Calamus,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Calamus-507.html
653,Calycanthus,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Calycanthus-519.html
654,Cangzhu,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Cangzhu-1293.html
655,Cannabis,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Cannabis-363.html
656,Caper,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Caper-1548.html
657,Capitiú,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Capitiu-1206.html
658,Carnation Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Carnation-Leaves-793.html
659,Catnip,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Catnip-1490.html
660,Cedar Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Cedar-Leaves-1333.html
661,Cedar Roots,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Cedar-Roots-1730.html
662,Celery,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Celery-392.html
663,Celery Seeds,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Celery-Seeds-137.html
664,Centella Asiatica,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Centella-Asiatica-606.html
665,Chaparral,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Chaparral-1676.html
666,Cherry Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Cherry-Leaf-1125.html
667,Chicory,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Chicory-1205.html
668,Chinese Medicinal Herbs,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Chinese-Medicinal-Herbs-1639.html
669,Chive,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Chive-875.html
670,Chlorophyll,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Chlorophyll-1667.html
671,Chuan Xiong,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Chuan-Xiong-1297.html
672,Cilantro,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Cilantro-993.html
673,Citron Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Citron-Leaf-1435.html
674,Clary Sage,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Clary-Sage-164.html
675,Coca,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Coca-1043.html
676,Coleus,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Coleus-1520.html
677,Creosote Bush,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Creosote-Bush-811.html
678,Crithmum,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Crithmum-808.html
679,Davana,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Davana-907.html
680,Deer Tongue Grass,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Deer-Tongue-Grass-984.html
681,Dried Fallen Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Dried-Fallen-Leaves-913.html
682,Duck Poo Oolong,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Duck-Poo-Oolong-1755.html
683,Earl Grey Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Earl-Grey-Tea-733.html
684,Fermented Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Fermented-Tea-1162.html
685,Fern,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Fern-258.html
686,Flouve,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Flouve-1144.html
687,Fo Ti (Ho Shou Wu),"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Fo-Ti-Ho-Shou-Wu-610.html
688,Fougère Accord,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Fougere-Accord-1530.html
689,Fresh Evergreen,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Fresh-Evergreen-1282.html
690,Gajumaru Banyan,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Gajumaru-Banyan-1110.html
691,Galbanum,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Galbanum-45.html
692,Garlic,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Garlic-1417.html
693,Genmaicha,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Genmaicha-786.html
694,Geranium Macrorrhizum (Zdravetz),"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Geranium-Macrorrhizum-Zdravetz-1112.html
695,Ginkgo,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Ginkgo-688.html
696,Ginseng,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Ginseng-374.html
697,Grape Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Grape-Leaves-695.html
698,Grass,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Grass-277.html
699,Green Branches,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Green-Branches-1345.html
700,Green Chilli,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Green-Chilli-1598.html
701,Green Forest,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Green-Forest-1364.html
702,Green Notes,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Green-Notes-318.html
703,Green Pepper,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Green-Pepper-488.html
704,Green Sap,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Green-Sap-897.html
705,Gromwell,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Gromwell-626.html
706,Guao or Maiden Plum,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Guao-or-Maiden-Plum-812.html
707,Gyokuro Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Gyokuro-Tea-1708.html
708,Hat Straw,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Hat-Straw-1100.html
709,Hay,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Hay-395.html
710,Henna,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Henna-741.html
711,Hops,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Hops-572.html
712,Horseweed,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Horseweed-947.html
713,Huang Lian,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Huang-Lian-1640.html
714,Immortelle,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Immortelle-12.html
715,Ivy,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Ivy-192.html
716,Jambu,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Jambu-1268.html
717,Jatamansi or Spikenard,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Jatamansi-or-Spikenard-108.html
718,Jin Xuan Tea Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Jin-Xuan-Tea-Leaves-1707.html
719,Jojoba,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Jojoba-1074.html
720,Juniper,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Juniper-142.html
721,Katrafay,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Katrafay-715.html
722,Katsura Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Katsura-Leaf-698.html
723,Keemun Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Keemun-Tea-1715.html
724,Khella,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Khella-683.html
725,Kunzea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Kunzea-1186.html
726,Laminaria,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Laminaria-824.html
727,Lantana leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Lantana-leaf-537.html
728,Lapsang Souchong Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Lapsang-Souchong-Tea-1071.html
729,Laurissilva Forest,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Laurissilva-Forest-1424.html
730,Lesser Calamint,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Lesser-Calamint-1378.html
731,Lettuce,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Lettuce-1248.html
732,Lily-of-the-Valley Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Lily-of-the-Valley-Leaves-975.html
733,Limnophila Aromatica,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Limnophila-Aromatica-545.html
734,Linaloe Berry,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Linaloe-Berry-684.html
735,Lishan Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Lishan-Tea-1705.html
736,Longjing Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Longjing-Tea-1157.html
737,Lovage Root,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Lovage-Root-1026.html
738,Ma-Kwaen,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Ma-Kwaen-1692.html
739,Mandrake,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Mandrake-1491.html
740,Marigold,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Marigold-153.html
741,Marjoram,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Marjoram-260.html
742,Matcha Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Matcha-Tea-1001.html
743,Mate,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Mate-48.html
744,Melilot or Sweet Clover,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Melilot-or-Sweet-Clover-571.html
745,Mimosa Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Mimosa-Leaves-1122.html
746,Mint,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Mint-160.html
747,Mistletoe,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Mistletoe-516.html
748,Mugwort,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Mugwort-1468.html
749,Naswar,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Naswar-1318.html
750,Nettle,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Nettle-248.html
751,Nut Grass,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Nut-Grass-1069.html
752,Oak Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Oak-Leaves-1013.html
753,Oat,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Oat-848.html
754,Olive Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Olive-Leaf-264.html
755,Oolong Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Oolong-Tea-713.html
756,Orchid Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Orchid-Leaf-994.html
757,Oregano,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Oregano-386.html
758,Palm Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Palm-Leaf-389.html
759,Palmarosa,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Palmarosa-508.html
760,Pandan Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Pandan-Leaf-1737.html
761,Pandanus,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Pandanus-408.html
762,Parsley,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Parsley-796.html
763,Peach Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Peach-Leaf-934.html
764,Pear Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Pear-Leaf-372.html
765,Pennyroyal,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Pennyroyal-1594.html
766,Pesto,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Pesto-1416.html
767,Petrichor,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Petrichor-1500.html
768,Peyote,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Peyote-1423.html
769,Physcool®,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Physcool-1527.html
770,Polygonum,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Polygonum-1000.html
771,Portulaca or Pigweed,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Portulaca-or-Pigweed-587.html
772,Posidonia,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Posidonia-1673.html
773,Pu'er Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Pu-er-Tea-1156.html
774,Purslane,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Purslane-1288.html
775,Raspberry leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Raspberry-leaf-1650.html
776,Red Algae,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Red-Algae-704.html
777,Reed,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Reed-383.html
778,Rice,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rice-208.html
779,Rooibos Red Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rooibos-Red-Tea-441.html
780,Roots,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Roots-1123.html
781,Rose Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rose-Leaf-949.html
782,Rose Thorn,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rose-Thorn-873.html
783,Rosemary,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rosemary-49.html
784,Roseroot,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Roseroot-988.html
785,Rue,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rue-841.html
786,Rumex,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rumex-795.html
787,Rye,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Rye-847.html
788,Sabah Snake Grass,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sabah-Snake-Grass-1324.html
789,Sage,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sage-52.html
790,Sansevieria,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sansevieria-1274.html
791,Sap,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sap-1375.html
792,Satureja,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Satureja-541.html
793,Saw Palmetto,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Saw-Palmetto-685.html
794,Seaweed,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Seaweed-409.html
795,Senecio,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Senecio-1567.html
796,Shiso,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Shiso-492.html
797,Sideritis Mountain Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sideritis-Mountain-Tea-559.html
798,Silk Vine or Milk Broom,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Silk-Vine-or-Milk-Broom-525.html
799,Siriuba Tree,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Siriuba-Tree-1605.html
800,Skunk Cabbage,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Skunk-Cabbage-493.html
801,Snake Plant,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Snake-Plant-1040.html
802,Spearmint,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Spearmint-1565.html
803,Spinach,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Spinach-815.html
804,Stems Greens,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Stems-Greens-1135.html
805,Strawberry Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Strawberry-Leaf-262.html
806,Sugandha Kokila,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sugandha-Kokila-1444.html
807,Sundew,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sundew-951.html
808,Swartzia,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Swartzia-1299.html
809,Sweet Grass,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Sweet-Grass-943.html
810,Tangerine Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tangerine-Leaves-1586.html
811,Tansy,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tansy-910.html
812,Tarragon,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tarragon-93.html
813,Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tea-106.html
814,Thistle,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Thistle-590.html
815,Thyme,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Thyme-97.html
816,Ti Leaf (Cordyline),"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Ti-Leaf-Cordyline-904.html
817,Tieguanyin Tea,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tieguanyin-Tea-1155.html
818,Tobacco,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tobacco-96.html
819,Tomato Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tomato-Leaf-253.html
820,Torreya,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Torreya-1387.html
821,Trees,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Trees-1410.html
822,Tulsi,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tulsi-474.html
823,Tumbleweed,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Tumbleweed-1757.html
824,Turnera Diffusa (Damiana),"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Turnera-Diffusa-Damiana-770.html
825,Valerian,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Valerian-582.html
826,Vanilla Leaves,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Vanilla-Leaves-1479.html
827,Vine,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Vine-449.html
828,Violet Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Violet-Leaf-127.html
829,Water Lily Leaf,"GREENS, HERBS AND FOUGERES",https://www.fragrantica.com/notes/Water-Lily-Leaf-1140.html
